AOD_unit,lat,AOD_23.25,AOD_24.25,AOD_25.25,AOD_26.25,AOD_27.25,date,lon,Evaporation_unit,Evaporation_23.25,Evaporation_24.25,Evaporation_25.25,Evaporation_26.25,Evaporation_27.25,Humidity_unit,Humidity_23.25,Humidity_24.25,Humidity_25.25,Humidity_26.25,Humidity_27.25,Precipitation_unit,Precipitation_23.25,Precipitation_24.25,Precipitation_25.25,Precipitation_26.25,Precipitation_27.25,Runoff_unit,Runoff_23.25,Runoff_24.25,Runoff_25.25,Runoff_26.25,Runoff_27.25,Soil_Moisture_unit,Soil_Moisture_23.25,Soil_Moisture_24.25,Soil_Moisture_25.25,Soil_Moisture_26.25,Soil_Moisture_27.25,Temp_Max_unit,Temp_Max_23.25,Temp_Max_24.25,Temp_Max_25.25,Temp_Max_26.25,Temp_Max_27.25,Temp_Min_unit,Temp_Min_23.25,Temp_Min_24.25,Temp_Min_25.25,Temp_Min_26.25,Temp_Min_27.25,Water_Vapour_unit,Water_Vapour_23.25,Water_Vapour_24.25,Water_Vapour_25.25,Water_Vapour_26.25,Water_Vapour_27.25,Wind_Speed_unit,Wind_Speed_23.25,Wind_Speed_24.25,Wind_Speed_25.25,Wind_Speed_26.25,Wind_Speed_27.25
Unitless,1980-10-01 00:00:00,0.170456257462501,0.191430719196796,0.192800590395927,0.199044753611087,0.206561507284641,1980-11-30,0.0,X 10-6 mm/sec,10.4559432656969,4.45651908194122,4.2911299715342395,4.56375782960094,3.57822862042667,X 10-2 Unitless,1.24739228747785,1.04981129057705,0.8898543845862149,0.770755736157298,0.6785386335104701,mm,0.0,0.0,0.0,0.0,4.8847,X 10-6 mm/s,0.0113322151662486,0.0627369018957324,0.0706481912970958,0.105373501924078,0.0994943079035693,Kg/m2,0.479632079601288,0.382108837366104,0.211392506957054,0.154930874705315,0.150973424315453,0C,34.82709677419355,35.44451612903226,36.20645161290323,36.50064516129032,36.51354838709678,0C,22.04709677419355,22.96677419354839,21.24064516129032,20.86709677419355,21.17709677419355,Kg/m2,23.9323425292968,23.4997495651245,21.7985790252685,20.168791770935,18.7253520965576,m/s,5.51977739334106,5.13265466690063,4.86847224235534,4.59104089736938,4.49713435173034
Unitless,1980-11-01 00:00:00,0.112217329442501,0.111990617215633,0.112234781682491,0.11724447607994,0.114639350026845,1980-12-31,0.0,X 10-6 mm/sec,5.2639064961113,4.29411361437814,3.23680299061379,3.00559706829517,3.31944054323685,X 10-2 Unitless,0.6476449733600019,0.525848227553069,0.463694520294666,0.442382604815065,0.430262791924178,mm,0.1625,0.0,0.0,0.0,1.8876,X 10-6 mm/s,0.0062455018934315,0.0652416076718509,0.0362444474433232,0.0204049666052697,0.0312356185361296,Kg/m2,0.467430949211121,0.378151625394821,0.209291368722916,0.155142813920975,0.155166700482368,0C,32.213,31.85166666666667,31.177,31.08766666666667,31.05566666666666,0C,19.28733333333333,19.08566666666667,15.66866666666667,14.67066666666667,14.73033333333333,Kg/m2,17.4453283309936,14.7732429504394,12.5460129737854,11.850907421112,11.5691864013671,m/s,5.54158444404602,5.64203166961669,5.64344372749328,5.13960900306701,4.16912307739257
Unitless,1980-12-01 00:00:00,0.109986890107393,0.113272500783205,0.117324153333902,0.125619782507419,0.125835332274436,1981-01-31,0.0,X 10-6 mm/sec,3.2620007459627205,4.5127762859919995,3.92866231777588,2.77593028386036,2.14328390484297,X 10-2 Unitless,0.492361420765519,0.4386451188474889,0.409974097274243,0.3851467347703869,0.360380867496132,mm,10.1575,0.2252,0.0,0.0,0.1414,X 10-6 mm/s,0.0008772781945332,0.128815372590907,0.142287859716816,0.0915419562375064,0.0729537674715175,Kg/m2,0.464757919311523,0.38132318854332,0.215499848127365,0.156745970249176,0.154584318399429,0C,28.15483870967742,27.2958064516129,26.10451612903226,25.93677419354838,25.90451612903226,0C,13.56870967741935,13.32032258064516,10.06193548387097,9.328064516129032,9.345806451612903,Kg/m2,10.936728477478,10.5755527496337,10.5008893966674,10.7109745025634,10.7750768661499,m/s,5.4691466808319,5.04657773971557,4.82677459716796,4.40809063911438,3.77610080242156
Unitless,1981-01-01 00:00:00,0.147878028452396,0.160867851972579,0.167285448312759,0.178532476723194,0.178304032981395,1981-02-28,0.0,X 10-6 mm/sec,3.720536187756799,4.35407650911656,4.06853055210376,2.14696526654734,1.66897435747159,X 10-2 Unitless,0.5922968033701179,0.5096702091395849,0.437375293113291,0.377961813937872,0.352954466361552,mm,0.2438,0.0,0.0,0.0,2.0072,X 10-6 mm/s,0.0007020237724475,0.0626138643156082,0.0458375133405298,0.0230880914386944,0.0127767334490159,Kg/m2,0.463944792747498,0.382815510034561,0.221362844109535,0.16080130636692,0.155907779932022,0C,27.03290322580645,25.95645161290323,24.70290322580645,24.55354838709677,24.41129032258064,0C,13.45,12.63193548387097,9.889354838709677,9.152903225806453,9.256129032258064,Kg/m2,13.7002676010131,13.493791770935,12.924819278717,12.3168252944946,11.8441022872924,m/s,5.56901745796203,5.16629161834716,4.78800826072692,4.88482785224914,4.79504008293151
Unitless,1981-02-01 00:00:00,0.144189698994159,0.156167769432067,0.156938755512237,0.16761876642704,0.176246364414691,1981-03-31,0.0,X 10-6 mm/sec,2.23547372115717,4.14602263845154,5.19032137162867,4.14928545069415,3.38085758357919,X 10-2 Unitless,0.598058174364268,0.5127489008009429,0.459708259440958,0.415405766107141,0.390286797191947,mm,0.0,0.0,0.0,0.0,3.4086,X 10-6 mm/s,3.45918107526322e-06,0.0660969519117316,0.114101737835881,0.1204386990139029,0.0931749468691123,Kg/m2,0.46166318655014,0.380499929189682,0.221483126282692,0.164242967963219,0.158006876707077,0C,29.97892857142857,29.20964285714286,28.78928571428571,28.63071428571428,28.52142857142857,0C,14.36428571428571,14.0225,12.14464285714286,11.6575,11.71714285714286,Kg/m2,12.0900583267211,12.1801703453063,12.0250419616699,11.9460767745971,12.1130069732666,m/s,5.64963307380676,5.38504405021667,5.04982304573059,4.63069777488708,4.10022251605987
Unitless,1981-03-01 00:00:00,0.200984540581703,0.224322789907455,0.226093631982803,0.232098168134689,0.225664901733398,1981-04-30,0.0,X 10-6 mm/sec,1.76306203911735,4.427248882166159,5.43272635695757,4.285168597562,4.10233078582677,X 10-2 Unitless,0.8784957043826581,0.756322592496871,0.6442844402045009,0.543283391743898,0.493744732812047,mm,0.0,0.0,0.0,0.0,2.2133,X 10-6 mm/s,2.38669652617707e-06,0.0736475271878589,0.12830875562031,0.130072862702946,0.0945611517977341,Kg/m2,0.460334807634354,0.376038104295731,0.21880367398262,0.16359506547451,0.156856924295425,0C,32.33870967741935,32.09838709677419,32.35,32.25354838709678,32.25741935483871,0C,19.76483870967742,19.8283870967742,17.95903225806452,17.43096774193548,17.56677419354839,Kg/m2,19.7493103027343,19.9040473937988,18.8372745513916,17.8976865768432,17.4459741592407,m/s,6.04539618492126,5.71280002593994,5.28370413780212,4.92583904266357,4.66493244171142
Unitless,1981-04-01 00:00:00,0.24641675055027,0.278320303559303,0.270113348960876,0.278641921281814,0.286099657416343,1981-05-31,0.0,X 10-6 mm/sec,1.17032476509848,2.2494589529742304,2.83675165064778,2.7848752779391304,2.20115337015158,X 10-2 Unitless,1.10925589688122,0.9227409400045872,0.748199438676237,0.589900920167565,0.4825222445651879,mm,0.0,0.0,0.0,0.0,0.0,X 10-6 mm/s,3.1412121168084e-06,0.0178510628501272,0.0224236895718377,0.0149854209041678,0.0039003351659516,Kg/m2,0.458660036325455,0.369313210248947,0.211464956402779,0.157728314399719,0.150358036160469,0C,35.36966666666667,36.242,38.40833333333333,38.884,38.91,0C,22.584,22.94266666666666,22.87966666666667,22.81233333333333,22.903,Kg/m2,17.7677349090576,17.1579896926879,16.0832139968872,15.3515922546386,14.8760056495666,m/s,6.47955765724182,6.2894582748413,6.05872716903686,5.73119077682495,5.5207368850708
Unitless,1981-05-01 00:00:00,0.370885357260704,0.442750883102416,0.407689774036407,0.40393399298191,0.422564271092414,1981-06-30,0.0,X 10-6 mm/sec,9.56898720687604,7.46851783333113,3.7537166463152905,3.09501638184883,3.75187312329217,X 10-2 Unitless,1.58379987813532,1.39602665789425,1.2176361680030798,1.08968299813568,0.9770947974175208,mm,0.0,0.0,0.0,0.0,0.0,X 10-6 mm/s,0.0256827927813673,0.0625144593868754,0.042149750356657,0.0275116818215792,0.0449077184327962,Kg/m2,0.466023504734039,0.370328903198242,0.205487489700317,0.149251654744148,0.145419657230377,0C,36.23612903225806,37.55870967741935,39.85774193548387,40.5283870967742,40.62903225806452,0C,25.70516129032258,25.8441935483871,25.48096774193548,25.58161290322581,25.60322580645161,Kg/m2,25.9618537902832,25.9560871124267,25.1046722412109,24.1341392517089,23.2586156845092,m/s,8.83100090026855,8.72650671005249,8.44063711166381,7.82832808494567,6.87427387237548
Unitless,1981-06-01 00:00:00,0.509060391783714,0.557139098644256,0.50133563876152,0.450154018402099,0.459836733341217,1981-07-31,0.0,X 10-6 mm/sec,3.42302600984112,2.2714637452736404,2.20248048208304,2.1283010710249,1.6269166735582898,X 10-2 Unitless,1.7721439152956,1.6194647923111898,1.45461178384721,1.25398810952901,1.00360173732042,mm,17.6758,31.5815,0.0,0.0,0.8886,X 10-6 mm/s,0.0187926936234817,0.0107968762819155,0.0113682157021344,0.0078215549592641,0.0031105418241139,Kg/m2,0.462168276309967,0.364309459924698,0.200138196349144,0.143233001232147,0.138841763138771,0C,35.48833333333334,37.15833333333333,39.43066666666667,40.347,40.39,0C,27.21233333333333,27.38933333333333,26.93866666666667,27.10533333333333,27.10766666666667,Kg/m2,38.5222862243652,37.8569801330566,34.5476970672607,29.6567544937133,24.6256441116333,m/s,9.1067268371582,9.07404994964599,8.67460222244262,8.08576726913452,7.51389808654785
Unitless,1981-07-01 00:00:00,0.700162631273269,0.685839349031448,0.63428589105606,0.605130404233932,0.631424838304519,1981-08-31,0.0,X 10-6 mm/sec,22.6517366172629,20.7555865927133,19.6167866306495,20.8713932806858,18.5071887244703,X 10-2 Unitless,1.88880033791065,1.83284576982259,1.78346462547779,1.75756661221385,1.71243933960795,mm,349.8759,214.2033,0.0,0.0,78.008,X 10-6 mm/s,1.6092260466393802,2.60573210653092,3.50950563188235,4.13902398577193,2.6297559543309,Kg/m2,0.51810497045517,0.413845598697662,0.254511475563049,0.197974383831024,0.176070734858513,0C,31.4558064516129,32.67387096774193,33.46290322580645,34.16548387096775,34.2758064516129,0C,26.14838709677419,26.24612903225806,25.34032258064516,25.48032258064516,25.58612903225806,Kg/m2,56.0731281280517,55.905687713623,55.3056678771972,54.9663604736328,54.2261398315429,m/s,9.36685857772827,8.80456867218017,8.36636810302734,7.96683473587036,7.18586235046386
Unitless,1981-08-01 00:00:00,0.422808170318603,0.40875107049942,0.38020603954792,0.366310012340545,0.384350031614303,1981-09-30,0.0,X 10-6 mm/sec,34.6510718372883,28.8347129753674,20.6435868676635,23.3349783229641,23.7124218983808,X 10-2 Unitless,1.83225592598319,1.7788415588438502,1.6871130838990198,1.66819816455245,1.64233174175024,mm,171.0569,116.6538,0.0,0.0,16.9715,X 10-6 mm/s,5.73393162994762,3.80704796043574,1.7334149333692,3.76708612748189,4.64005370304221,Kg/m2,0.600952863693237,0.468120276927948,0.298047095537186,0.270060658454895,0.264748752117157,0C,29.94709677419355,31.16677419354838,32.12903225806452,32.94903225806451,32.99387096774193,0C,24.7058064516129,24.85483870967742,24.07129032258065,24.18290322580645,24.26870967741936,Kg/m2,54.4592441558837,54.8520053863525,53.3921642303466,50.8153182983398,48.046455001831,m/s,7.92781167030334,7.29315710067749,6.77776865959167,6.38692092895507,6.16635384559631
Unitless,1981-09-01 00:00:00,0.200427320599555,0.202766889333724,0.196308326721191,0.18830414712429,0.19456130862236,1981-10-31,0.0,X 10-6 mm/sec,34.3761370459105,23.5005538343102,11.9991420433507,11.251750311203,10.9747171336493,X 10-2 Unitless,1.71545544639229,1.56323911622166,1.37244679965078,1.28547531552612,1.20513367466628,mm,59.1167,50.8292,0.0,0.0,0.5413,X 10-6 mm/s,2.50327093453961,1.28025180856639,0.3884930492858979,0.0703337335039578,0.056107921864168,Kg/m2,0.569845378398895,0.427729547023773,0.253208637237549,0.220813781023026,0.222358971834183,0C,32.48666666666666,33.55633333333333,34.753,35.36033333333333,35.40233333333333,0C,24.44133333333333,24.74833333333333,24.19633333333333,24.27433333333333,24.40433333333333,Kg/m2,47.6053016662597,46.0296768188476,42.2991207122802,37.2908363342285,32.3113994598388,m/s,5.22732472419738,5.18010149002075,5.41955609321594,5.45876083374023,5.34938693046569
Unitless,1981-10-01 00:00:00,0.208468188345432,0.217078025639057,0.203846354782581,0.200940665602684,0.203467501699924,1981-11-30,0.0,X 10-6 mm/sec,25.220929273928,10.8461170384543,4.539564497463281,4.92423423565924,4.87073853037145,X 10-2 Unitless,1.32181183435022,1.0577502194792,0.8452737145125859,0.745787685737013,0.648577790707349,mm,30.3546,2.3323,0.0,0.0,0.0,X 10-6 mm/s,0.13263267817365,0.0545483445080208,0.0228252510225957,0.0182820887317803,0.0155030495108122,Kg/m2,0.535118877887726,0.406514316797256,0.23378187417984,0.189423158764839,0.190634667873383,0C,33.63806451612903,34.15096774193549,34.95870967741936,35.33419354838709,35.28838709677419,0C,22.38096774193548,22.2716129032258,21.06129032258064,20.63161290322581,20.71838709677419,Kg/m2,27.9377296447753,25.6439344406127,21.9244630813598,19.6869945526123,17.6063076019287,m/s,4.95751991271972,5.03532252311706,5.05368709564209,4.86192469596862,4.65402903556823
Unitless,1981-11-01 00:00:00,0.12591510862112,0.133846621215343,0.136669881641864,0.138694174587726,0.141432923078537,1981-12-31,0.0,X 10-6 mm/sec,22.5552472329582,16.7039602274599,9.95355558188748,7.06268588146485,5.61053152523527,X 10-2 Unitless,0.922515466809272,0.839463812299072,0.708611677400767,0.6115303747355929,0.534078362397849,mm,139.0506,130.1477,0.0,0.0,3.7155,X 10-6 mm/s,3.04495347336342,2.45805313170422,1.07984044461773,0.752582650420663,0.53269673117029,Kg/m2,0.591846287250519,0.462679743766785,0.267142206430435,0.205584675073624,0.196505680680275,0C,29.18566666666667,28.83733333333333,28.302,28.40733333333333,30.67866666666667,0C,16.847,16.733,13.678,13.11866666666667,16.052,Kg/m2,16.1856414794921,16.266417312622,15.5734713554382,14.1146045684814,12.8119068145751,m/s,4.71455464363098,4.66662440299987,4.74118919372558,4.4981876373291,4.17626757621765
Unitless,1981-12-01 00:00:00,0.112083112448453,0.113964519649744,0.117282540351152,0.126212830841541,0.125577094405889,1982-01-31,0.0,X 10-6 mm/sec,14.914702205715,7.36820898055157,3.3814249263741596,3.01407437746092,2.70598213774064,X 10-2 Unitless,0.599082186818122,0.4803352756425729,0.4119631042703979,0.386809171177446,0.371057849843055,mm,0.0,0.0,0.0,0.0,0.0,X 10-6 mm/s,6.73027189534992e-05,1.8077830898910497e-05,0.0007323014972193,0.0123354091385863,0.031003658307327,Kg/m2,0.514828562736511,0.41240993142128,0.244706735014915,0.191540718078613,0.185738950967789,0C,27.87903225806452,26.9841935483871,26.02193548387097,25.98935483870968,26.04677419354839,0C,13.7441935483871,13.33032258064516,10.12838709677419,9.432903225806452,9.49709677419355,Kg/m2,11.1517833709716,11.4270956039428,11.5181916236877,11.4086688041687,11.3995283126831,m/s,4.96776638031005,4.77832283973693,4.95370659828186,4.89361753463745,4.01087517738342
Unitless,1982-01-01 00:00:00,0.191408519446849,0.186253343522548,0.177541363239288,0.175685623288154,0.166474774479866,1982-02-28,0.0,X 10-6 mm/sec,4.841412442146971,2.79781299923342,2.84148629816627,3.1377660434372903,3.02557755276211,X 10-2 Unitless,0.4698489559814329,0.40121307130903,0.376744694076478,0.365618620999157,0.353273360524326,mm,0.0,0.0,0.0,0.0,0.2954,X 10-6 mm/s,2.2614446773539e-05,0.0197151859282485,0.0410101144154851,0.0788568215170926,0.0976273071273681,Kg/m2,0.470235109329224,0.392335295677185,0.232673689723015,0.181852668523788,0.179069489240646,0C,26.76967741935484,25.75483870967742,24.59451612903226,24.24225806451613,24.21645161290323,0C,13.75774193548387,12.70354838709677,9.938709677419356,9.019354838709678,8.716774193548387,Kg/m2,12.8085768699646,12.1759700775146,11.6950417518615,11.5461052894592,11.4136024475097,m/s,6.56001634597778,6.2802176952362,5.94224214553833,5.5735414981842,4.64467840194702
Unitless,1982-02-01 00:00:00,0.198233771324157,0.21437531709671,0.217448517680168,0.223507335782051,0.215825176239013,1982-03-31,0.0,X 10-6 mm/sec,1.32193322883722,2.39176933973794,2.99285793516901,3.8648583085887305,4.9400008265365605,X 10-2 Unitless,0.585269215516746,0.511804157868027,0.478092888370156,0.462407791055738,0.458598001860082,mm,0.0,0.0,0.0,0.0,6.6882,X 10-6 mm/s,1.63701430883068e-05,0.0407317273243279,0.0739328243071213,0.206599679586361,0.4160762330229769,Kg/m2,0.461585819721222,0.382950186729431,0.224153473973274,0.175658643245697,0.177547976374626,0C,27.99928571428572,27.05464285714286,26.12535714285714,25.65142857142857,25.57464285714286,0C,15.8925,15.1275,12.51571428571429,11.51928571428572,11.45678571428572,Kg/m2,16.8736518859863,16.986773109436,16.7016687393188,16.133009147644,15.7297596931457,m/s,5.8633704662323,5.45148792266845,5.32428092956542,5.17991895675659,4.55778031349182
